player_id,minutes_played_season,goals_total,assists_total,yellow_cards,red_cards,market_value_eur,player_name,date_of_birth,position,sub_position,age,transfer_fee_eur,season_year,competition_and_season,sb_matches_played,sb_goals,sb_assists,sb_shots,sb_xg,sb_passes,sb_pass_completed,sb_tackles,sb_interceptions,sb_dribbles_completed,sb_minutes_played,sb_pass_accuracy,bmi,season_days_injured,days_injured_prev_season,cumulative_days_injured,injury_days_per_game,injury_trend,severe_injury_this_season,injury_risk_score,fan_sentiment,media_sentiment
429874,2169,8,3,7,0,10000000,Ansgar Knauff,10-01-2002,Attack,Right Winger,21,5000000,2023,1. Bundesliga_2023/2024,2,0,0,1,0.105557114,30,20,3,0,0,93,0.666666667,21.30412827,0,0,0,0,0,0,0,-0.173068168,-0.028366137
430579,880,0,0,4,0,3500000,Idrissa Doumbia,14-04-1998,Midfield,Defensive Midfield,22,0,2020,La Liga_2020/2021,2,0,0,0,0,41,38,2,2,1,91,0.926829268,21.30412827,0,0,0,0,0,0,0,0.03271882,-0.234705695
431755,2739,7,7,8,0,40000000,Dejan Kulusevski,25-04-2000,Midfield,Attacking Midfield,20,0,2020,UEFA Euro_2020,2,0,2,3,0.153642469,43,35,0,0,1,96,0.813953488,21.30412827,0,0,0,0,0,0,0,0.273553907,0.003510878
432090,1280,0,3,4,0,18000000,Nicolò Fagioli,12-02-2001,Midfield,Central Midfield,23,0,2024,UEFA Euro_2024,2,0,0,1,0.018499942,104,88,2,0,1,96,0.846153846,21.30412827,0,0,0,0,0,0,0,0.190621373,0.514507387
432852,2592,2,0,4,0,1000000,Deroy Duarte,04-07-1999,Midfield,Central Midfield,24,0,2023,African Cup of Nations_2023,3,0,1,5,0.248879774,86,77,4,3,0,79,0.895348837,21.30412827,0,0,0,0,0,0,0,0.638246677,0.740379295
432982,1179,2,3,1,0,6500000,Andreas Skov Olsen,29-12-1999,Attack,Right Winger,21,0,2020,UEFA Euro_2020,2,0,0,0,0,19,17,1,0,1,94,0.894736842,21.30412827,0,0,0,0,0,0,0,0.07736411,0.475913267
432982,1754,9,6,3,0,14000000,Andreas Skov Olsen,29-12-1999,Attack,Right Winger,23,0,2022,FIFA World Cup_2022,2,0,0,4,0.311829907,62,44,0,1,1,68,0.709677419,21.30412827,0,0,0,0,0,0,0,0.555618766,0.41456384
432982,1932,8,5,2,0,16000000,Andreas Skov Olsen,29-12-1999,Attack,Right Winger,25,14000000,2024,UEFA Euro_2024,3,0,0,1,0.03971446,40,29,2,0,1,92,0.725,21.30412827,0,0,0,0,0,0,0,0.429145966,0.752935322
433049,2219,11,2,7,0,12000000,Youssef En-Nesyri,01-06-1997,Attack,Centre-Forward,21,6000000,2018,FIFA World Cup_2018,1,1,0,1,0.066824906,5,2,0,0,0,94,0.4,21.30412827,0,0,0,0,0,0,0,-0.015573494,0.087255838
433049,2219,11,2,7,0,12000000,Youssef En-Nesyri,01-06-1997,Attack,Centre-Forward,21,6000000,2018,La Liga_2018/2019,2,0,1,5,0.359694471,47,29,2,0,2,92,0.617021277,21.30412827,0,0,0,0,0,0,0,0.216295167,-0.220304288
433049,2566,10,2,4,0,12000000,Youssef En-Nesyri,01-06-1997,Attack,Centre-Forward,22,20000000,2019,La Liga_2019/2020,2,1,0,3,0.139813059,20,13,0,1,0,94,0.65,21.30412827,0,0,0,0,0,0,0,0.041497769,0.523751147
433049,3004,24,0,4,0,40000000,Youssef En-Nesyri,01-06-1997,Attack,Centre-Forward,23,0,2020,La Liga_2020/2021,2,0,0,1,0.1521444,17,13,1,0,1,94,0.764705882,21.30412827,0,0,0,0,0,0,0,0.135053312,0.429113332
433049,2880,18,2,4,0,20000000,Youssef En-Nesyri,01-06-1997,Attack,Centre-Forward,25,0,2022,FIFA World Cup_2022,7,2,0,11,1.045874203,76,48,2,0,6,95,0.631578947,21.30412827,0,0,0,0,0,0,0,0.352755798,0.227767011
433049,3243,20,3,4,0,20000000,Youssef En-Nesyri,01-06-1997,Attack,Centre-Forward,26,0,2023,African Cup of Nations_2023,3,1,0,8,1.512106646,23,17,3,0,0,100,0.739130435,21.30412827,0,0,0,0,0,0,0,0.355833894,0.119417386
433177,3433,7,10,2,0,65000000,Bukayo Saka,05-09-2001,Attack,Right Winger,19,0,2020,UEFA Euro_2020,4,0,0,1,0.7835,90,69,4,4,3,127,0.766666667,21.30412827,10,12,22,0.303030303,-2,0,0.250746527,0.808873266,0.390591617
433177,3768,15,11,7,0,120000000,Bukayo Saka,05-09-2001,Attack,Right Winger,21,0,2022,FIFA World Cup_2022,4,3,0,7,0.579455465,111,84,9,2,2,78,0.756756757,21.30412827,0,0,0,0,0,0,0,0.170280628,0.595988897
433177,1971,10,14,3,0,150000000,Bukayo Saka,05-09-2001,Attack,Right Winger,23,0,2024,UEFA Euro_2024,7,2,0,9,1.300500741,270,223,6,0,11,123,0.825925926,21.30412827,0,0,0,0,0,0,0,0.071817174,0.875690889
433388,1715,1,0,7,2,2000000,Matej Maglica,25-09-1998,Defender,Centre-Back,25,450000,2023,1. Bundesliga_2023/2024,2,0,0,0,0,49,35,3,4,0,94,0.714285714,24.61362749,0,0,0,0,0,0,0,-0.211307518,0.071521262
434116,1975,0,2,1,0,6500000,Alexander Prass,26-05-2001,Defender,Left-Back,23,9500000,2024,UEFA Euro_2024,4,0,0,0,0,92,72,8,2,1,98,0.782608696,24.61362749,0,0,0,0,0,0,0,-0.212227461,0.178929949
434224,2665,4,1,6,2,20000000,Maxence Lacroix,06-04-2000,Defender,Centre-Back,23,0,2023,1. Bundesliga_2023/2024,2,1,0,1,0.24649659,95,78,4,7,0,94,0.821052632,24.85907356,0,0,0,0,0,0,0,-0.236774476,-0.29538751
435648,2183,7,3,2,0,35000000,Joshua Zirkzee,22-05-2001,Attack,Centre-Forward,23,42500000,2024,UEFA Euro_2024,2,0,0,0,0,2,2,0,0,0,94,1,24.85907356,0,0,0,0,0,0,0,0.441054255,0.311195817
435772,1481,0,1,3,0,22000000,Charles De Ketelaere,10-03-2001,Midfield,Attacking Midfield,21,37500000,2022,FIFA World Cup_2022,1,0,0,0,0,4,3,0,0,0,89,0.75,24.85907356,0,0,0,0,0,0,0,0.702144792,0.360088699
435772,2724,11,11,1,0,38000000,Charles De Ketelaere,10-03-2001,Midfield,Attacking Midfield,23,22700000,2024,UEFA Euro_2024,1,0,0,0,0,0,0,0,0,0,92,0,24.85907356,0,0,0,0,0,0,0,0.634881738,0.520199639
435807,1301,1,0,4,0,400000,Alasana Manneh,08-04-1998,Midfield,Central Midfield,25,0,2023,African Cup of Nations_2023,2,0,0,2,0.077647656,60,49,1,3,1,99,0.816666667,24.85907356,0,0,0,0,0,0,0,0.045715576,0.434971136
438315,341,0,0,3,0,800000,Andreas Müller,20-07-2000,Midfield,Defensive Midfield,23,0,2023,1. Bundesliga_2023/2024,1,0,0,0,0,7,5,1,2,0,93,0.714285714,24.85907356,0,0,0,0,0,0,0,-0.043484107,-0.007201218
442248,1927,2,0,2,0,8000000,Ethan Pinnock,29-05-1993,Defender,Centre-Back,31,0,2024,Copa America_2024,3,0,0,1,0.1256686,171,132,3,2,1,95,0.771929825,24.85907356,0,0,0,0,0,0,0,0.351652454,-0.128483036
442320,879,5,0,4,0,3500000,Didier Lamkel Zé,17-09-1996,Attack,Left Winger,25,0,2021,Ligue 1_2021/2022,1,0,0,0,0,20,14,0,0,2,70,0.7,24.85907356,0,0,0,0,0,0,0,-0.548202931,0.093730238
442531,945,0,0,1,0,12000000,Edouard Mendy,01-03-1992,Goalkeeper,Goalkeeper,30,0,2022,FIFA World Cup_2022,4,0,0,0,0,117,90,0,0,0,98,0.769230769,24.85907356,0,0,0,0,0,0,0,0.026676981,0.018634629
442552,3223,0,2,5,0,3000000,Houboulang Mendes,04-05-1998,Defender,Right-Back,23,0,2021,Ligue 1_2021/2022,2,0,0,1,0.019461438,63,50,7,3,0,92,0.793650794,24.85907356,0,0,0,0,0,0,0,0.026572106,-0.133818698
442552,531,0,0,1,0,700000,Houboulang Mendes,04-05-1998,Defender,Right-Back,25,0,2023,African Cup of Nations_2023,1,0,0,0,0,45,38,2,4,0,94,0.844444444,24.85907356,0,0,0,0,0,0,0,0.540895589,0.15970232
442703,1702,0,1,3,0,2200000,Ylber Ramadani,12-04-1996,Midfield,Defensive Midfield,28,0,2024,UEFA Euro_2024,3,0,0,0,0,108,97,7,3,1,94,0.898148148,24.85907356,0,0,0,0,0,0,0,0.133107979,-0.131104212
442891,2924,21,5,1,0,25000000,Martin Terrier,04-03-1997,Attack,Left Winger,24,0,2021,Ligue 1_2021/2022,2,0,0,4,0.194300284,57,47,1,3,4,88,0.824561404,24.85907356,0,0,0,0,0,0,0,0.355598523,0.04392937
443331,1878,2,2,5,0,7000000,Patrick Osterhage,01-02-2000,Midfield,Central Midfield,23,0,2023,1. Bundesliga_2023/2024,2,0,0,1,0.057716127,61,51,1,5,1,94,0.836065574,24.85907356,0,0,0,0,0,0,0,-0.089681276,-0.135242269
443710,3141,1,6,5,0,20000000,Angelo Stiller,04-04-2001,Midfield,Defensive Midfield,22,5500000,2023,1. Bundesliga_2023/2024,1,0,0,1,0.040256012,79,70,3,2,0,94,0.886075949,24.85907356,0,0,0,0,0,0,0,0.13687548,0.357476985
445939,2602,13,6,7,0,22000000,Omar Marmoush,07-02-1999,Attack,Centre-Forward,24,0,2023,1. Bundesliga_2023/2024,1,0,0,4,0.45716991,20,17,0,1,1,94,0.85,22.63467632,0,0,0,0,0,0,0,0.296239456,-0.167436961
445939,2602,13,6,7,0,22000000,Omar Marmoush,07-02-1999,Attack,Centre-Forward,24,0,2023,African Cup of Nations_2023,4,2,0,9,1.479451496,65,44,4,2,12,123,0.676923077,22.63467632,0,0,0,0,0,0,0,-0.39794934,0.185670543
448028,1121,3,0,1,0,2500000,Kevin Sessa,06-07-2000,Midfield,Central Midfield,23,0,2023,1. Bundesliga_2023/2024,2,0,0,0,0,23,18,0,1,0,95,0.782608696,22.63467632,0,0,0,0,0,0,0,0.069055783,0.226689761
448177,569,3,1,3,1,1500000,Jessic Ngankam,20-07-2000,Attack,Centre-Forward,23,4000000,2023,1. Bundesliga_2023/2024,2,0,0,1,0.039315462,0,0,0,0,0,92,0,22.63467632,0,0,0,0,0,0,0,-0.571232222,-0.225845767
448632,2790,0,0,2,0,8000000,Yehvann Diouf,16-11-1999,Goalkeeper,Goalkeeper,23,0,2022,Ligue 1_2022/2023,1,0,0,0,0,19,19,0,0,1,93,1,22.63467632,0,0,0,0,0,0,0,0.064747517,0.512811881
450050,2349,2,3,5,0,8000000,Jean-Ricner Bellegarde,27-06-1998,Midfield,Central Midfield,23,0,2021,Ligue 1_2021/2022,1,0,0,2,0.154310524,49,41,0,3,0,94,0.836734694,22.63467632,0,0,0,0,0,0,0,-0.672608759,0.24457245
450050,2429,2,9,5,0,10000000,Jean-Ricner Bellegarde,27-06-1998,Midfield,Central Midfield,24,0,2022,Ligue 1_2022/2023,1,0,0,2,0.070695737,48,44,0,1,2,86,0.916666667,22.63467632,0,0,0,0,0,0,0,0.410938472,0.019068663
451276,3033,7,6,6,0,80000000,Dominik Szoboszlai,25-10-2000,Midfield,Central Midfield,24,0,2024,UEFA Euro_2024,3,0,1,6,0.219601038,156,116,1,2,3,99,0.743589744,22.63467632,0,0,0,0,0,0,0,-0.569101421,0.422005742
453016,2394,1,3,4,0,7000000,Anthony Caci,01-07-1997,Midfield,Right Midfield,24,0,2021,Ligue 1_2021/2022,1,1,0,1,0.18606618,4,2,0,0,1,94,0.5,22.63467632,0,0,0,0,0,0,0,-0.31279796,0.084934231
453016,2663,2,4,8,0,7000000,Anthony Caci,01-07-1997,Midfield,Right Midfield,26,0,2023,1. Bundesliga_2023/2024,2,0,0,1,0.025662301,85,63,4,3,0,93,0.741176471,22.63467632,0,0,0,0,0,0,0,-0.377754382,-0.183293464
453870,1363,5,0,2,0,4000000,Benedict Hollerbach,17-05-2001,Attack,Centre-Forward,22,2000000,2023,1. Bundesliga_2023/2024,1,0,0,0,0,5,2,1,1,1,96,0.4,22.63467632,0,0,0,0,0,0,0,0.344381485,0.299202496
454567,2121,4,3,1,1,12000000,Orkun Kökçü,29-12-2000,Midfield,Central Midfield,20,0,2020,UEFA Euro_2020,1,0,0,0,0,7,6,0,0,0,93,0.857142857,22.63467632,0,0,0,0,0,0,0,0.152030963,-0.000667519
454567,3374,10,7,9,0,28000000,Orkun Kökçü,29-12-2000,Midfield,Central Midfield,24,0,2024,UEFA Euro_2024,4,0,1,6,0.799643386,124,94,2,1,1,97,0.758064516,22.63467632,0,0,0,0,0,0,0,0.020253442,-0.103570965
454576,2351,4,1,4,0,4000000,Robert Bozenik,18-11-1999,Attack,Centre-Forward,25,0,2024,UEFA Euro_2024,4,0,0,3,0.119969193,37,26,5,0,0,119,0.702702703,22.63467632,0,0,0,0,0,0,0,0.050920981,0.393056688
454863,1219,1,2,1,1,5000000,András Schäfer,13-04-1999,Midfield,Central Midfield,24,0,2023,1. Bundesliga_2023/2024,1,0,0,1,0.02534401,24,17,5,1,0,62,0.708333333,22.63467632,0,0,0,0,0,0,0,0.035884539,-0.035178659
454863,1213,1,1,3,0,5000000,András Schäfer,13-04-1999,Midfield,Central Midfield,25,0,2024,UEFA Euro_2024,3,0,0,2,0.066007694,131,114,8,0,5,99,0.870229008,22.63467632,0,0,0,0,0,0,0,0.301321107,0.405659737
455661,1184,2,0,1,0,4000000,Nick Woltemade,14-02-2002,Attack,Second Striker,21,0,2023,1. Bundesliga_2023/2024,2,0,0,1,0.082292914,24,20,0,0,1,92,0.833333333,22.63467632,0,0,0,0,0,0,0,-0.270438617,0.146650792
456492,1285,4,0,4,0,2500000,Faride Alidou,18-07-2001,Attack,Left Winger,22,0,2023,1. Bundesliga_2023/2024,2,0,0,1,0.06454638,22,17,3,2,1,81,0.772727273,22.63467632,0,0,0,0,0,0,0,0.429943513,0.292775869
457743,2214,13,1,1,0,3000000,Mohamed Konaté,12-12-1997,Attack,Centre-Forward,26,0,2023,African Cup of Nations_2023,3,1,0,8,0.706701649,24,14,0,0,0,98,0.583333333,22.63467632,0,0,0,0,0,0,0,0.125717956,0.258044351
459658,2510,2,3,4,0,40000000,Andrea Cambiaso,20-02-2000,Defender,Left-Back,24,0,2024,UEFA Euro_2024,3,0,0,0,0,48,38,3,0,0,96,0.791666667,22.63467632,0,0,0,0,0,0,0,0.603879151,-0.042296815
460245,1384,1,0,5,0,2500000,Moritz Jenz,30-04-1999,Defender,Centre-Back,22,3500000,2021,Ligue 1_2021/2022,1,0,0,0,0,10,5,0,1,0,83,0.5,22.63467632,0,0,0,0,0,0,0,-0.58705781,0.010886938
460245,1865,0,1,7,0,7500000,Moritz Jenz,30-04-1999,Defender,Centre-Back,24,8000000,2023,1. Bundesliga_2023/2024,2,0,1,0,0,74,65,2,2,1,94,0.878378378,22.63467632,0,0,0,0,0,0,0,-0.165472134,0.038746428
460629,166,0,0,1,0,7000000,Colin Dagba,09-09-1998,Defender,Right-Back,23,0,2021,Ligue 1_2021/2022,1,0,0,0,0,9,9,1,0,0,92,1,22.63467632,0,0,0,0,0,0,0,0.022138253,0.200988842
460629,958,0,0,3,0,4500000,Colin Dagba,09-09-1998,Defender,Right-Back,24,0,2022,Ligue 1_2022/2023,1,0,0,0,0,16,15,1,1,0,65,0.9375,22.63467632,0,0,0,0,0,0,0,0.207495461,0.001174281
460939,3784,13,4,3,1,50000000,Tijjani Reijnders,29-07-1998,Midfield,Central Midfield,26,0,2024,UEFA Euro_2024,6,0,0,10,0.63312077,269,248,6,3,2,93,0.921933086,22.63467632,0,0,0,0,0,0,0,0.234573408,0.380800801
461496,2892,3,2,12,0,45000000,Morten Hjulmand,25-06-1999,Midfield,Defensive Midfield,25,0,2024,UEFA Euro_2024,3,1,0,5,0.143793296,215,192,3,1,2,89,0.893023256,22.63467632,0,0,0,0,0,0,0,-0.365445668,-0.135797992
463600,2880,0,0,1,0,10000000,Lucas Chevalier,06-11-2001,Goalkeeper,Goalkeeper,21,0,2022,Ligue 1_2022/2023,1,0,0,0,0,36,31,0,0,0,94,0.861111111,22.63467632,0,0,0,0,0,0,0,0.391374066,0.249662507
463605,2655,3,0,6,0,10000000,Bafodé Diakité,06-01-2001,Defender,Centre-Back,21,3000000,2022,Ligue 1_2022/2023,2,1,0,2,0.377182216,108,102,4,3,1,88,0.944444444,22.63467632,0,0,0,0,0,0,0,-0.082156939,0.218898272
463620,531,2,1,1,0,4000000,Willem Geubbels,16-08-2001,Attack,Left Winger,20,0,2021,Ligue 1_2021/2022,1,0,0,0,0,6,5,0,0,1,93,0.833333333,22.63467632,0,0,0,0,0,0,0,0.090028469,-0.008199074
464195,244,0,0,1,0,800000,Filip Stojilkovic,04-01-2000,Attack,Centre-Forward,23,0,2023,1. Bundesliga_2023/2024,1,0,0,0,0,3,0,0,0,0,92,0,22.63467632,0,0,0,0,0,0,0,-0.138859834,-0.064935299
464259,1634,15,5,10,0,11000000,Aleksandr Sobolev,07-03-1997,Attack,Centre-Forward,23,4500000,2020,UEFA Euro_2020,2,0,0,0,0,14,11,0,0,2,96,0.785714286,22.63467632,0,0,0,0,0,0,0,0.417575642,-0.310877464
466298,2306,0,1,15,0,10000000,Santiago Cáseres,25-02-1997,Midfield,Defensive Midfield,21,0,2018,La Liga_2018/2019,2,0,0,1,0.0425918,62,57,5,0,0,92,0.919354839,22.63467632,0,0,0,0,0,0,0,0.140195096,-0.09183754
466809,942,0,2,1,0,6000000,Konrad de la Fuente,16-07-2001,Attack,Left Winger,20,0,2021,Ligue 1_2021/2022,1,0,0,1,0.22396459,10,8,1,0,0,93,0.8,22.63467632,0,0,0,0,0,0,0,-0.027120419,0.384062476
467250,1555,0,2,2,0,7000000,Yukhym Konoplya,26-08-1999,Defender,Right-Back,25,0,2024,UEFA Euro_2024,1,0,0,0,0,42,32,2,1,0,71,0.761904762,22.63467632,0,0,0,0,0,0,0,-0.097143373,0.325408398
467434,2359,6,3,2,0,10000000,Rocco Reitz,29-05-2002,Midfield,Central Midfield,21,0,2023,1. Bundesliga_2023/2024,2,0,0,0,0,33,27,4,3,0,92,0.818181818,22.63467632,0,0,0,0,0,0,0,0.095188748,0.576566359
467437,2160,12,4,4,0,30000000,Malik Tillman,28-05-2002,Midfield,Attacking Midfield,22,12000000,2024,Copa America_2024,1,0,0,1,0.05603719,3,3,0,0,1,94,1,22.63467632,0,0,0,0,0,0,0,0.323487347,-0.263446721
467720,1600,7,6,0,0,30000000,Youssoufa Moukoko,20-11-2004,Attack,Centre-Forward,18,0,2022,FIFA World Cup_2022,1,0,0,0,0,2,2,0,0,0,92,1,22.36559444,0,0,0,0,0,0,0,0.219137608,0.619555049
470394,3426,9,4,10,0,12000000,Kenneth Taylor,16-05-2002,Midfield,Central Midfield,20,0,2022,FIFA World Cup_2022,1,0,0,0,0,9,9,0,0,0,95,1,22.36559444,0,0,0,0,0,0,0,0.019019455,0.541297506
470607,2981,8,3,8,0,38000000,Brennan Johnson,23-05-2001,Attack,Right Winger,21,0,2022,FIFA World Cup_2022,3,0,0,3,0.124267868,18,12,0,0,1,99,0.666666667,22.36559444,0,0,0,0,0,0,0,0.14599367,0.101673037
470794,2151,2,4,4,0,19000000,Ivan Ilić,17-03-2001,Midfield,Central Midfield,21,0,2022,FIFA World Cup_2022,1,0,0,0,0,20,19,0,1,0,96,0.95,22.36559444,0,0,0,0,0,0,0,0.102769736,0.08965701
470794,823,1,1,3,0,18000000,Ivan Ilić,17-03-2001,Midfield,Central Midfield,23,0,2024,UEFA Euro_2024,3,0,1,2,0.05077399,152,141,5,2,0,94,0.927631579,22.36559444,0,0,0,0,0,0,0,-0.270261529,0.28742344
471055,1650,5,3,5,0,3000000,Marvin Pieringer,04-10-1999,Attack,Centre-Forward,24,1800000,2023,1. Bundesliga_2023/2024,2,0,0,0,0,10,10,1,0,2,95,1,22.36559444,0,0,0,0,0,0,0,0.519439984,0.156097839
471582,1557,1,0,3,1,4000000,Zaydou Youssouf,11-07-1999,Midfield,Central Midfield,22,0,2021,Ligue 1_2021/2022,2,0,0,2,0.233880511,29,27,2,2,1,93,0.931034483,22.36559444,0,0,0,0,0,0,0,0.135526066,-0.38969749
472249,1612,2,0,4,1,5000000,Jan Thielmann,26-05-2002,Defender,Right-Back,21,0,2023,1. Bundesliga_2023/2024,1,0,0,0,0,2,2,0,0,0,11,1,24.90817789,0,0,0,0,0,0,0,5.40E-05,0.186626955
472423,3275,1,5,4,0,40000000,Reece James,08-12-1999,Defender,Right-Back,21,0,2020,UEFA Euro_2020,1,0,0,1,0.055685814,88,86,0,1,0,91,0.977272727,24.90817789,39,140,716,1.181818182,-101,0,0.226018542,-0.158582106,0.158836529
473169,2027,7,5,6,0,27000000,Brian Brobbey,01-02-2002,Attack,Centre-Forward,22,0,2024,UEFA Euro_2024,1,0,0,0,0,0,0,0,0,0,93,0,21.61777778,0,0,0,0,0,0,0,-0.318028494,0.177849644
474662,1688,1,2,2,0,2000000,Hugo Magnetti,30-05-1998,Midfield,Central Midfield,24,0,2022,Ligue 1_2022/2023,2,0,0,1,0.022160351,70,57,2,1,3,95,0.814285714,21.61777778,0,0,0,0,0,0,0,-0.652108891,0.245671423
475413,2899,2,0,8,0,18000000,Sacha Boey,13-09-2000,Defender,Right-Back,23,30000000,2023,1. Bundesliga_2023/2024,1,0,0,1,0.22735669,55,48,0,1,1,80,0.872727273,21.09053498,0,0,0,0,0,0,0,0.54261663,0.011739948
475959,3095,3,0,2,1,75000000,Josko Gvardiol,23-01-2002,Defender,Left-Back,20,0,2022,FIFA World Cup_2022,7,1,0,2,0.186105118,510,463,15,14,2,121,0.907843137,21.09053498,0,0,0,0,0,0,0,0.637565786,0.099866895
475959,3703,5,2,1,0,75000000,Josko Gvardiol,23-01-2002,Defender,Left-Back,22,0,2024,UEFA Euro_2024,3,0,0,2,0.068897524,160,149,4,4,4,97,0.93125,21.09053498,0,0,0,0,0,0,0,-0.050347939,0.036922501
478573,3946,5,6,7,0,33000000,Ryan Gravenberch,16-05-2002,Midfield,Defensive Midfield,18,0,2020,UEFA Euro_2020,2,0,0,2,0.057453204,95,85,4,2,3,93,0.894736842,22.38631428,0,0,0,0,0,0,0,0.03368265,0.040629617
479037,2341,2,1,9,0,650000,Keanu Baccus,07-06-1998,Midfield,Defensive Midfield,24,0,2022,FIFA World Cup_2022,4,0,0,1,0.035468098,40,26,2,2,0,96,0.65,22.38631428,0,0,0,0,0,0,0,-0.040969448,-0.051525431
479999,2629,6,11,1,0,55000000,Eberechi Eze,29-06-1998,Midfield,Attacking Midfield,26,0,2024,UEFA Euro_2024,3,0,0,2,0.040455452,38,28,0,1,1,120,0.736842105,22.38631428,0,0,0,0,0,0,0,0.187370492,0.412152367
480762,3048,1,0,9,0,50000000,Lisandro Martínez,18-01-1998,Defender,Centre-Back,24,57370000,2022,FIFA World Cup_2022,5,0,0,1,0.33156127,154,132,8,3,0,111,0.857142857,19.73176242,0,0,0,0,0,0,0,-0.184254045,0.051139644
480762,2710,2,2,9,0,45000000,Lisandro Martínez,18-01-1998,Defender,Centre-Back,26,0,2024,Copa America_2024,5,1,0,5,0.57761975,326,300,6,7,1,121,0.920245399,19.73176242,0,0,0,0,0,0,0,0.395168905,-0.545989932
480987,2378,0,0,7,0,8000000,Chris Mepham,05-11-1997,Defender,Centre-Back,25,0,2022,FIFA World Cup_2022,3,0,0,0,0,170,143,8,1,0,97,0.841176471,20.55864697,0,0,0,0,0,0,0,-0.383824108,-0.027274727
482573,116,0,0,0,0,1000000,Antonios Papadopoulos,10-09-1999,Defender,Centre-Back,24,0,2023,1. Bundesliga_2023/2024,1,0,0,0,0,10,9,3,0,0,93,0.9,20.74755019,0,0,0,0,0,0,0,0.18648931,0.322002909
483046,1009,0,0,3,0,12000000,Josip Stanisic,02-04-2000,Defender,Right-Back,22,0,2022,FIFA World Cup_2022,1,0,0,1,0.040524755,49,36,3,1,0,92,0.734693878,20.74755019,0,0,0,0,0,0,0,-0.150096302,0.283641604
483046,2354,4,6,3,0,28000000,Josip Stanisic,02-04-2000,Defender,Right-Back,23,0,2023,1. Bundesliga_2023/2024,20,3,1,10,0.789743592,1072,963,27,11,13,96,0.898320896,20.74755019,0,0,0,0,0,0,0,-0.499588565,0.370671934
483046,782,0,1,0,0,28000000,Josip Stanisic,02-04-2000,Defender,Right-Back,24,0,2024,UEFA Euro_2024,2,0,0,1,0.22294979,133,109,8,3,3,94,0.819548872,20.74755019,0,0,0,0,0,0,0,0.220724006,0.296294885
483348,802,0,0,1,0,10000000,Djed Spence,09-08-2000,Defender,Right-Back,22,14700000,2022,Ligue 1_2022/2023,1,0,0,1,0.206616,35,32,2,0,0,77,0.914285714,20.74755019,0,0,0,0,0,0,0,0.352171922,0.152539026
484547,3364,14,12,7,0,50000000,Jeremie Frimpong,10-12-2000,Midfield,Right Midfield,23,0,2023,1. Bundesliga_2023/2024,31,9,7,56,8.71966218,1038,821,25,15,40,95,0.790944123,20.74755019,0,0,0,0,0,0,0,0.166274619,0.476845319
484547,3107,4,12,6,0,50000000,Jeremie Frimpong,10-12-2000,Midfield,Right Midfield,24,0,2024,UEFA Euro_2024,3,0,0,2,0.16980835,27,22,1,1,0,94,0.814814815,20.74755019,0,0,0,0,0,0,0,0.27993102,0.026764155
484988,414,0,0,0,0,1200000,Logan Costa,01-04-2001,Defender,Centre-Back,21,0,2022,Ligue 1_2022/2023,1,0,0,0,0,19,18,1,1,0,89,0.947368421,20.74755019,0,0,0,0,0,0,0,0.537720947,0.164410382
484988,3275,1,1,8,0,12000000,Logan Costa,01-04-2001,Defender,Centre-Back,22,0,2023,African Cup of Nations_2023,5,0,0,0,0,297,244,8,8,1,119,0.821548822,20.74755019,0,0,0,0,0,0,0,0.12518355,0.097606969
484992,425,0,0,1,0,1500000,Aïmen Moueffek,09-04-2001,Midfield,Central Midfield,20,0,2021,Ligue 1_2021/2022,1,0,0,0,0,15,14,1,0,0,92,0.933333333,20.74755019,0,0,0,0,0,0,0,-0.050982894,0.204853081
485585,2100,3,2,9,0,40000000,Ian Maatsen,10-03-2002,Defender,Left-Back,21,0,2023,1. Bundesliga_2023/2024,1,0,0,0,0,27,24,1,0,0,45,0.888888889,21.2752194,0,0,0,0,0,0,0,0.529733089,0.400788898
485706,1602,1,0,2,1,10000000,Amadou Onana,16-08-2001,Midfield,Defensive Midfield,20,13570000,2021,Ligue 1_2021/2022,2,0,0,2,0.121055817,55,52,3,1,1,91,0.945454545,21.2752194,0,0,0,0,0,0,0,-0.235322565,0.09108891
485706,2924,2,3,10,0,45000000,Amadou Onana,16-08-2001,Midfield,Defensive Midfield,21,39870000,2022,FIFA World Cup_2022,2,0,0,2,0.29186468,63,57,7,0,1,93,0.904761905,21.2752194,0,0,0,0,0,0,0,-0.087472629,0.03780713
485706,1522,4,0,4,0,55000000,Amadou Onana,16-08-2001,Midfield,Defensive Midfield,23,59350000,2024,UEFA Euro_2024,4,0,0,3,0.16757777,235,214,11,2,3,96,0.910638298,21.2752194,0,0,0,0,0,0,0,0.256673257,0.390168883
485960,3093,0,0,5,0,5000000,Lilian Brassier,02-11-1999,Defender,Centre-Back,23,0,2022,Ligue 1_2022/2023,2,0,0,2,0.097367577,84,71,5,5,0,94,0.845238095,21.2752194,0,0,0,0,0,0,0,-0.165608042,-0.019326469
485963,1775,0,1,9,0,12000000,Pape Gueye,24-01-1999,Midfield,Defensive Midfield,22,0,2021,Ligue 1_2021/2022,2,0,0,2,0.055960398,69,61,4,2,0,93,0.884057971,21.2752194,0,0,0,0,0,0,0,-0.249307737,0.070198843
