player_name,season,matches_played,goals,assists,shots,xg,passes,pass_completed,tackles,interceptions,dribbles_completed,minutes_played,pass_accuracy
Wes Brown,Premier League_2003/2004,1,0,0,1,0.21053152,28,23,5,0,0,91,0.8214285714285714
Wes Brown,Premier League_2015/2016,6,0,0,0,0.0,198,153,8,8,1,94,0.7727272727272727
Wes Harding,Copa America_2024,1,0,0,0,0.0,21,17,1,0,1,66,0.8095238095238095
Wes Hoolahan,Premier League_2015/2016,30,4,7,26,3.5316950506000007,1180,938,32,15,33,95,0.7949152542372881
Wes Morgan,Premier League_2015/2016,38,2,0,21,2.9482683480000005,849,648,53,46,9,95,0.7632508833922261
Wesley Hoedt,Serie A_2015/2016,25,0,0,12,0.6952238574,1080,901,37,29,7,96,0.8342592592592593
Wesley Lautoa,Ligue 1_2015/2016,13,0,0,5,0.306520097,518,426,19,21,4,95,0.8223938223938224
Wesley Saïd,Ligue 1_2015/2016,1,0,0,0,0.0,5,3,0,0,1,90,0.6
Wesley Saïd,Ligue 1_2021/2022,1,0,0,0,0.0,8,5,0,0,0,91,0.625
Wesley Sneijder,Champions League_2009/2010,1,0,2,6,0.336991137,39,28,0,0,0,89,0.717948717948718
Wesley Sneijder,La Liga_2007/2008,1,0,0,3,0.149138312,70,57,3,0,1,92,0.8142857142857143
Wesley Sneijder,La Liga_2008/2009,1,0,0,1,0.06679663,18,12,1,0,0,36,0.6666666666666666
Weston McKennie,Copa America_2024,3,0,0,2,0.2374265,86,61,0,1,3,95,0.7093023255813954
Weston McKennie,FIFA World Cup_2022,4,0,0,5,0.37566195,146,117,2,1,1,76,0.8013698630136986
Weverton Pereira da Silva,FIFA World Cup_2022,1,0,0,0,0.0,5,4,0,0,0,90,0.8
Whitney Church,NWSL_2018,9,0,1,4,0.172353875,341,247,6,9,2,94,0.7243401759530792
Wieke Hendrikje Maria Kaptein,UEFA Women's Euro_2025,3,0,0,3,0.181175223,69,60,5,2,3,95,0.8695652173913043
Wieke Hendrikje Maria Kaptein,Women's World Cup_2023,1,0,0,1,0.019726006,39,35,2,0,1,95,0.8974358974358975
Wikelman José Carmona Torres,Major League Soccer_2023,1,0,0,0,0.0,4,4,0,0,0,92,1.0
Wiktoria Kiszkis,FA Women's Super League_2019/2020,1,0,0,1,0.017168766,2,2,0,0,0,93,1.0
Wiktoria Kiszkis,FA Women's Super League_2020/2021,1,0,0,0,0.0,2,2,0,0,0,93,1.0
Wiktoria Zieniewicz,UEFA Women's Euro_2025,2,0,0,0,0.0,63,45,1,1,0,93,0.7142857142857143
Wilaiporn Boothduang,Women's World Cup_2019,1,0,0,0,0.0,9,4,2,0,0,35,0.4444444444444444
Wilder José Cartagena Mendoza,Copa America_2024,3,0,0,1,0.007564963,70,53,7,2,1,97,0.7571428571428571
Wilder José Cartagena Mendoza,FIFA World Cup_2018,1,0,0,0,0.0,4,3,1,0,0,89,0.75
Wilfredo Daniel Caballero,FIFA World Cup_2018,2,0,0,0,0.0,51,31,0,0,0,92,0.6078431372549019
Wilfredo Daniel Caballero,La Liga_2011/2012,1,0,0,0,0.0,30,14,0,0,0,90,0.4666666666666667
Wilfredo Daniel Caballero,La Liga_2012/2013,1,0,0,0,0.0,35,25,0,0,0,91,0.7142857142857143
Wilfredo Daniel Caballero,La Liga_2013/2014,1,0,0,0,0.0,36,23,0,0,0,92,0.6388888888888888
Wilfredo Daniel Caballero,Premier League_2015/2016,4,0,0,0,0.0,91,51,0,0,0,93,0.5604395604395604
Wilfried Aimeric Zahibo,La Liga_2015/2016,2,0,0,0,0.0,62,45,3,1,0,75,0.7258064516129032
Wilfried Guemiand Bony,Premier League_2015/2016,26,4,3,61,7.280474771000004,398,317,10,2,15,95,0.7964824120603015
Wilfried Moimbé,Ligue 1_2015/2016,15,0,1,8,0.16565104400000003,652,449,30,34,5,94,0.6886503067484663
Wilfried Stephane Singo,African Cup of Nations_2023,7,0,0,5,0.231503863,222,178,9,7,0,122,0.8018018018018018
Wilfried Zaha,Premier League_2015/2016,34,2,1,33,2.407636951,699,488,49,37,119,96,0.698140200286123
Wilker José Ángel Romero,Copa America_2024,3,0,0,1,0.7835,40,35,0,3,0,128,0.875
Will Keane,Premier League_2015/2016,1,0,0,0,0.0,0,0,0,0,0,94,0.0
Willem Geubbels,Ligue 1_2021/2022,1,0,0,0,0.0,6,5,0,0,1,93,0.8333333333333334
Willem van Hanegem,FIFA World Cup_1974,5,0,1,12,0.762096239,271,223,15,4,9,92,0.8228782287822878
Willi Orban,1. Bundesliga_2023/2024,1,0,0,0,0.0,93,83,2,2,0,94,0.8924731182795699
Willi Orban,UEFA Euro_2020,3,0,0,0,0.0,88,75,5,0,0,94,0.8522727272727273
Willi Orban,UEFA Euro_2024,3,0,0,3,0.56790707,131,112,5,3,1,96,0.8549618320610687
William Gallas,Premier League_2003/2004,1,0,0,3,0.267462629,36,29,5,0,1,93,0.8055555555555556
William Jean Rémy,Ligue 1_2015/2016,28,0,1,15,0.7009861861,1274,991,72,34,23,94,0.7778649921507065
William Lalnunfela,Indian Super league_2021/2022,2,0,0,0,0.0,2,1,2,1,0,95,0.5
William Matheus da Silva,Ligue 1_2015/2016,14,0,1,0,0.0,649,455,34,12,7,95,0.7010785824345146
William Mikelbrencis,Ligue 1_2021/2022,1,0,0,0,0.0,20,14,1,1,0,55,0.7
William Saliba,FIFA World Cup_2022,1,0,0,0,0.0,37,37,0,0,1,102,1.0
William Saliba,Ligue 1_2021/2022,2,0,0,1,0.024746979,140,129,2,5,4,94,0.9214285714285714
William Saliba,UEFA Euro_2024,6,0,0,2,0.114125953,365,349,7,6,2,119,0.9561643835616438
William Silva de Carvalho,FIFA World Cup_2018,4,0,0,1,0.024766764,251,220,2,2,2,96,0.8764940239043825
William Silva de Carvalho,FIFA World Cup_2022,4,0,0,1,0.048683427,165,153,5,2,1,100,0.9272727272727272
William Silva de Carvalho,La Liga_2018/2019,2,0,1,0,0.0,129,118,0,1,1,94,0.9147286821705426
William Silva de Carvalho,La Liga_2019/2020,1,0,0,0,0.0,24,21,0,0,0,69,0.875
William Silva de Carvalho,La Liga_2020/2021,1,0,0,1,0.0655744,48,45,1,0,0,82,0.9375
William Silva de Carvalho,UEFA Euro_2020,2,0,0,0,0.0,92,82,3,0,0,80,0.8913043478260869
William Troost-Ekong,African Cup of Nations_2023,6,4,0,6,2.543382617,184,160,4,4,1,125,0.8695652173913043
William Troost-Ekong,FIFA World Cup_2018,3,0,0,2,0.12391798700000001,119,89,1,5,3,95,0.7478991596638656
William Vainqueur,Serie A_2015/2016,16,0,2,4,0.161178732,386,358,27,9,11,94,0.927461139896373
William Vitved Kvist Jørgensen,FIFA World Cup_2018,1,0,0,0,0.0,20,17,1,0,0,35,0.85
Willian Borges da Silva,FIFA World Cup_2018,5,0,1,5,0.150802514,197,149,3,3,12,95,0.7563451776649747
Willian Borges da Silva,Premier League_2015/2016,35,5,7,59,3.7275560464000006,1745,1303,48,22,70,97,0.7467048710601719
Willian Joel Pacho Tenorio,1. Bundesliga_2023/2024,2,0,0,1,0.05442568,126,109,3,2,0,94,0.8650793650793651
Willian Joel Pacho Tenorio,Copa America_2024,4,0,0,0,0.0,171,132,6,4,0,95,0.7719298245614035
Willian José da Silva,La Liga_2015/2016,30,9,1,54,5.885563352999999,550,406,16,3,26,93,0.7381818181818182
Willian José da Silva,La Liga_2016/2017,2,1,1,3,0.41711836999999996,52,38,0,1,6,78,0.7307692307692307
Willian José da Silva,La Liga_2017/2018,2,1,0,8,0.6378766539999999,56,41,0,0,1,90,0.7321428571428571
Willian José da Silva,La Liga_2018/2019,1,0,0,2,0.28550582,28,20,0,0,2,93,0.7142857142857143
Willian José da Silva,La Liga_2019/2020,2,0,0,5,0.836935759,9,7,0,0,0,93,0.7777777777777778
Willian José da Silva,La Liga_2020/2021,1,1,0,4,1.006742876,35,30,1,1,0,91,0.8571428571428571
Willian Lanes Lanes de Lima,La Liga_2007/2008,1,0,0,0,0.0,23,15,3,1,0,91,0.6521739130434783
Willian Lanes Lanes de Lima,La Liga_2008/2009,1,0,0,0,0.0,1,1,2,1,0,47,1.0
Willy Afonso Semedo Johnson,African Cup of Nations_2023,5,0,0,5,1.095076455,95,74,3,2,6,122,0.7789473684210526
Willy Boly,African Cup of Nations_2023,4,0,0,1,0.18379834,141,122,7,1,0,119,0.8652482269503546
Wilson Isidor,Ligue 1_2021/2022,1,0,0,0,0.0,2,0,0,0,0,92,0.0
Wilson Odobert,Ligue 1_2022/2023,1,0,1,1,0.023950828,17,17,1,1,1,80,1.0
Wilson da Silva Piazza,FIFA World Cup_1970,6,0,0,0,0.0,195,183,13,7,4,91,0.9384615384615385
Wim Jansen,FIFA World Cup_1974,5,0,0,5,0.361138595,201,159,16,6,6,92,0.7910447761194029
Wim Rijsbergen,FIFA World Cup_1974,5,0,0,0,0.0,243,213,15,7,6,89,0.8765432098765432
Wim Suurbier,Champions League_1970/1971,1,0,0,1,0.011404207,34,28,4,3,1,89,0.8235294117647058
Wim Suurbier,Champions League_1971/1972,1,0,0,1,0.017220112,59,47,0,0,0,90,0.7966101694915254
Wim Suurbier,Champions League_1972/1973,1,0,0,1,0.008698929,42,34,3,1,0,90,0.8095238095238095
Wim Suurbier,FIFA World Cup_1974,5,0,0,3,0.079296224,263,210,11,5,5,90,0.7984790874524715
Winston Reid,Premier League_2015/2016,24,1,1,18,1.580104946,826,691,49,41,2,96,0.8365617433414043
Wissam Ben Yedder,La Liga_2017/2018,1,0,0,0,0.0,5,4,0,0,0,93,0.8
Wissam Ben Yedder,La Liga_2018/2019,2,0,2,7,0.797175078,53,42,1,1,4,93,0.7924528301886793
Wissam Ben Yedder,Ligue 1_2015/2016,35,17,5,94,18.911515286999997,981,685,21,17,24,97,0.6982670744138634
Wissam Ben Yedder,Ligue 1_2021/2022,1,0,0,0,0.0,12,11,1,0,0,54,0.9166666666666666
Wissam Ben Yedder,Ligue 1_2022/2023,1,0,0,1,0.26837018,36,29,0,0,2,96,0.8055555555555556
Witiness Chimoio João Quembo,African Cup of Nations_2023,3,1,0,4,0.26494335049999995,43,32,2,0,3,80,0.7441860465116279
Wojciech Szczęsny,FIFA World Cup_2018,2,0,0,0,0.0,42,32,0,0,0,94,0.7619047619047619
Wojciech Szczęsny,FIFA World Cup_2022,4,0,0,0,0.0,146,88,0,0,1,96,0.6027397260273972
Wojciech Szczęsny,Serie A_2015/2016,34,0,0,0,0.0,1242,892,0,1,2,95,0.7181964573268921
Wojciech Szczęsny,UEFA Euro_2020,3,0,0,0,0.0,66,39,0,0,0,94,0.5909090909090909
Wojciech Szczęsny,UEFA Euro_2024,2,0,0,0,0.0,65,42,0,0,0,94,0.6461538461538462
Wolfgang Overath,FIFA World Cup_1974,2,0,0,1,0.02718919,78,61,1,2,0,90,0.782051282051282
Wolfram Löwe,FIFA World Cup_1974,1,0,0,0,0.0,13,7,1,0,0,54,0.5384615384615384
Woo-Yeong Jeong,1. Bundesliga_2023/2024,2,0,0,0,0.0,16,9,0,0,1,94,0.5625
Woo-Yeong Jeong,FIFA World Cup_2022,1,0,0,1,0.03008143,16,13,0,0,0,47,0.8125
Woo-Young Jung,FIFA World Cup_2018,3,0,0,3,0.067042357,60,51,4,2,1,98,0.85
Woo-Young Jung,FIFA World Cup_2022,4,0,0,1,0.010946972,208,179,6,6,0,96,0.8605769230769231
Wout Faes,Ligue 1_2021/2022,2,0,0,0,0.0,51,42,1,4,0,95,0.8235294117647058
Wout Faes,UEFA Euro_2024,4,0,0,0,0.0,288,253,10,3,1,97,0.8784722222222222
Wout Weghorst,1. Bundesliga_2023/2024,2,1,1,3,1.0999520999999999,41,30,2,2,0,95,0.7317073170731707
Wout Weghorst,FIFA World Cup_2022,4,3,0,3,1.050509997,16,9,1,0,0,124,0.5625
Wout Weghorst,UEFA Euro_2020,4,1,0,5,0.513369092,53,36,3,0,0,94,0.6792452830188679
Wout Weghorst,UEFA Euro_2024,6,1,1,4,0.388556803,32,24,2,0,0,96,0.75
Wungngayam Muirang,Indian Super league_2021/2022,5,0,0,1,0.09743712,115,79,4,5,2,97,0.6869565217391305
Wylan Jean-Claude Cyprien,Ligue 1_2021/2022,1,0,0,0,0.0,11,10,2,0,0,93,0.9090909090909091
Wílmar Enrique Barrios Terán,FIFA World Cup_2018,3,0,0,0,0.0,126,103,11,3,1,116,0.8174603174603174
Xabier Alonso Olano,1. Bundesliga_2015/2016,26,0,2,13,0.4707577931999999,2351,2105,48,11,3,94,0.8953636750319013
Xabier Alonso Olano,Champions League_2004/2005,1,1,0,4,1.3347171745,84,72,5,1,2,118,0.8571428571428571
Xabier Alonso Olano,Champions League_2006/2007,1,0,0,1,0.028044768,50,42,3,1,2,92,0.84
Xabier Alonso Olano,La Liga_2009/2010,2,0,0,2,0.594458986,113,89,3,3,2,92,0.7876106194690266
Xabier Alonso Olano,La Liga_2010/2011,2,0,0,0,0.0,72,53,4,2,0,89,0.7361111111111112
Xabier Alonso Olano,La Liga_2011/2012,2,0,0,2,0.060713375,88,70,4,7,0,94,0.7954545454545454
Xabier Alonso Olano,La Liga_2012/2013,1,0,0,0,0.0,48,35,4,2,1,92,0.7291666666666666
Xabier Alonso Olano,La Liga_2013/2014,1,0,0,0,0.0,40,36,1,3,0,92,0.9
Xabier Etxeita Gorritxategi,La Liga_2014/2015,1,0,0,0,0.0,16,11,2,2,0,74,0.6875
Xabier Etxeita Gorritxategi,La Liga_2015/2016,30,0,1,10,0.762317727,1193,944,45,60,6,95,0.7912824811399832
Xabier Etxeita Gorritxategi,La Liga_2018/2019,1,0,0,0,0.0,15,13,1,0,0,88,0.8666666666666667
Xabier Etxeita Gorritxategi,La Liga_2019/2020,1,0,0,0,0.0,15,6,3,3,0,93,0.4
Xabier Iruretagoiena Aranzamendi,La Liga_2014/2015,1,0,0,0,0.0,27,13,0,0,0,92,0.48148148148148145
Xabier Iruretagoiena Aranzamendi,La Liga_2015/2016,4,0,0,0,0.0,112,53,0,0,0,94,0.4732142857142857
Xabier Prieto Argarate,La Liga_2006/2007,1,0,0,0,0.0,26,18,0,2,0,75,0.6923076923076923
Xabier Prieto Argarate,La Liga_2010/2011,2,1,0,1,0.7835,73,46,2,3,0,91,0.6301369863013698
Xabier Prieto Argarate,La Liga_2011/2012,2,0,1,2,0.19088743000000002,63,37,1,2,0,83,0.5873015873015873
Xabier Prieto Argarate,La Liga_2012/2013,2,0,0,1,0.07389891,67,53,3,2,0,91,0.7910447761194029
Xabier Prieto Argarate,La Liga_2013/2014,2,0,0,0,0.0,18,13,3,1,1,92,0.7222222222222222
Xabier Prieto Argarate,La Liga_2014/2015,2,0,0,2,0.396880615,89,61,3,0,2,92,0.6853932584269663
Xabier Prieto Argarate,La Liga_2015/2016,36,3,3,18,2.2365642830000003,1284,969,34,14,21,94,0.7546728971962616
Xabier Prieto Argarate,La Liga_2016/2017,2,1,0,3,0.4570373999999999,95,75,2,1,2,91,0.7894736842105263
Xabier Prieto Argarate,La Liga_2017/2018,2,0,1,0,0.0,39,33,0,0,0,90,0.8461538461538461
Xaver Schlager,1. Bundesliga_2023/2024,2,0,1,1,0.021753032,75,66,5,2,1,93,0.88
Xaver Schlager,UEFA Euro_2020,4,0,0,5,0.171912611,155,126,12,5,3,105,0.8129032258064516
Xavi Simons,1. Bundesliga_2023/2024,2,1,0,1,0.069489375,51,43,3,2,3,83,0.8431372549019608
Xavi Simons,FIFA World Cup_2022,1,0,0,0,0.0,10,6,1,0,0,95,0.6
Xavi Simons,Ligue 1_2021/2022,3,0,0,2,0.21265765,48,43,0,1,0,91,0.8958333333333334
Xavi Simons,UEFA Euro_2024,6,1,3,11,0.545334746,185,154,9,7,1,94,0.8324324324324325
Xavier Chavalerin,Ligue 1_2021/2022,1,0,0,1,0.009610609,38,29,1,1,1,92,0.7631578947368421
Xavier Chavalerin,Ligue 1_2022/2023,1,0,0,0,0.0,37,30,1,2,1,87,0.8108108108108109
Xavier Hernández Creus,Champions League_2008/2009,1,0,1,2,0.10016939849999999,84,79,1,0,1,93,0.9404761904761905
Xavier Hernández Creus,Champions League_2010/2011,1,0,1,3,0.113048965,151,144,0,0,1,92,0.9536423841059603
Xavier Hernández Creus,Champions League_2014/2015,1,0,0,0,0.0,4,2,0,0,0,92,0.5
Xavier Hernández Creus,La Liga_2004/2005,6,1,0,10,0.42319748100000004,457,408,4,4,7,96,0.8927789934354485
Xavier Hernández Creus,La Liga_2005/2006,5,0,0,9,0.729813619,408,374,9,3,8,94,0.9166666666666666
Xavier Hernández Creus,La Liga_2006/2007,23,1,2,23,1.179205249,1949,1748,45,25,40,94,0.896870189840944
Xavier Hernández Creus,La Liga_2007/2008,26,6,5,27,2.8541604620000007,2148,1861,37,35,37,94,0.8663873370577281
Xavier Hernández Creus,La Liga_2008/2009,31,5,17,51,4.029761266,2648,2269,33,16,55,96,0.8568731117824774
Xavier Hernández Creus,La Liga_2009/2010,31,3,15,44,3.455515877500001,2828,2460,30,11,47,94,0.8698727015558698
Xavier Hernández Creus,La Liga_2010/2011,28,2,7,25,1.899140837,3093,2840,26,11,44,94,0.9182023924991918
Xavier Hernández Creus,La Liga_2011/2012,31,9,6,34,4.054406277000001,2901,2619,27,15,29,93,0.9027921406411582
Xavier Hernández Creus,La Liga_2012/2013,25,5,4,32,2.4705384240000003,2563,2358,14,11,32,95,0.9200156067108857
Xavier Hernández Creus,La Liga_2013/2014,25,2,2,27,2.0158261974,2290,2061,22,5,17,93,0.9
Xavier Hernández Creus,La Liga_2014/2015,31,2,8,29,1.9838788079999998,1864,1678,23,15,19,93,0.9002145922746781
Xavier Quintillà Guasch,La Liga_2019/2020,1,0,0,0,0.0,66,60,3,0,0,92,0.9090909090909091
Xavier Torres Buigues,La Liga_2009/2010,1,0,0,0,0.0,29,24,1,0,0,92,0.8275862068965517
Xavier Torres Buigues,La Liga_2010/2011,1,0,0,1,0.024005014,25,21,2,0,0,86,0.84
Xavier Torres Buigues,La Liga_2011/2012,2,0,0,2,0.0687749173,51,36,4,3,2,92,0.7058823529411765
Xavier Torres Buigues,La Liga_2012/2013,1,0,0,1,0.029608961,33,25,1,0,2,93,0.7575757575757576
Xavier Torres Buigues,La Liga_2013/2014,1,0,0,1,0.081936255,45,38,3,0,2,90,0.8444444444444444
Xavier Torres Buigues,La Liga_2015/2016,12,0,0,8,0.6152708515,316,244,9,10,2,94,0.7721518987341772
Xavier Torres Buigues,La Liga_2016/2017,1,0,0,0,0.0,31,22,2,3,0,90,0.7096774193548387
Xherdan Shaqiri,FIFA World Cup_2018,4,1,1,12,0.6410490815000001,197,149,4,3,8,95,0.7563451776649747
Xherdan Shaqiri,FIFA World Cup_2022,3,1,1,4,0.494927794,104,68,1,1,0,93,0.6538461538461539
Xherdan Shaqiri,Ligue 1_2021/2022,1,0,0,1,0.03166057,39,26,1,0,1,78,0.6666666666666666
Xherdan Shaqiri,Premier League_2015/2016,27,3,5,39,2.4633686411,835,577,19,11,42,94,0.6910179640718563
Xherdan Shaqiri,UEFA Euro_2020,5,3,1,11,1.2439568215999999,164,119,3,2,3,80,0.725609756097561
Xherdan Shaqiri,UEFA Euro_2024,2,2,0,3,0.86952379,35,23,0,0,0,124,0.6571428571428571
Xin Zhang,Women's World Cup_2023,2,0,0,0,0.0,49,31,2,4,1,103,0.6326530612244898
Yacine Adli,Ligue 1_2021/2022,1,0,0,2,0.091778029,34,26,2,0,0,80,0.7647058823529411
Yacine Bammou,Ligue 1_2015/2016,32,4,1,43,2.9683548117000003,696,503,22,13,14,95,0.7227011494252874
Yacine Brahimi,La Liga_2012/2013,2,0,0,2,0.136077538,30,27,4,1,4,93,0.9
Yacine Brahimi,La Liga_2013/2014,1,1,0,1,0.100857325,13,9,0,0,5,64,0.6923076923076923
Yacoub Aly Abeid,African Cup of Nations_2023,2,0,0,1,0.03926687,60,39,6,4,0,98,0.65
Yacouba Nasser Djiga,African Cup of Nations_2023,1,0,0,0,0.0,2,1,0,0,0,98,0.5
Yacouba Sylla,Ligue 1_2015/2016,20,0,1,11,0.4381007158,887,732,49,21,22,96,0.8252536640360767
Yael Damaris Oviedo,Women's World Cup_2019,1,0,0,0,0.0,0,0,0,0,0,92,0.0
Yahia Attiyat allah,African Cup of Nations_2023,2,0,0,0,0.0,62,49,1,2,0,97,0.7903225806451613
Yahia Attiyat allah,FIFA World Cup_2022,6,0,1,2,0.331586645,138,97,4,1,2,119,0.7028985507246377
Yahia Fofana,African Cup of Nations_2023,7,0,0,0,0.0,166,117,0,0,0,128,0.7048192771084337
Yahya Jabrane,FIFA World Cup_2022,2,0,0,0,0.0,4,2,0,0,0,97,0.5
Yakubu Aiyegbeni,Premier League_2003/2004,2,1,0,8,1.3053603630000001,37,23,7,2,4,79,0.6216216216216216
Yamila Tamara Rodríguez,Women's World Cup_2023,3,0,1,1,0.021788513,33,19,3,0,0,97,0.5757575757575758
Yan Brice Eteki,La Liga_2019/2020,1,0,0,1,0.0672599,10,7,3,0,1,71,0.7
Yan Brice Eteki,La Liga_2020/2021,2,0,0,1,0.032587416,39,35,1,2,1,91,0.8974358974358975
Yan Valery,Ligue 1_2022/2023,1,0,0,1,0.009980475,58,47,4,1,0,90,0.8103448275862069
Yan Wang,Women's World Cup_2019,3,0,0,1,0.017197208,115,82,8,4,0,92,0.7130434782608696
Yana Daniëls,FA Women's Super League_2018/2019,14,1,0,7,0.636600754,187,102,12,7,13,95,0.5454545454545454
Yana Daniëls,FA Women's Super League_2019/2020,14,2,0,14,3.2245055572999997,360,206,31,13,24,97,0.5722222222222222
Yana Daniëls,FA Women's Super League_2020/2021,22,1,1,14,0.5783100175000001,518,291,50,48,29,102,0.5617760617760618
Yanara Aedo,Women's World Cup_2019,2,0,0,2,0.121806405,83,64,4,3,6,95,0.7710843373493976
Yangel Clemente Herrera Ravelo,Copa America_2024,4,0,1,8,1.0905576787,182,147,9,3,5,121,0.8076923076923077
Yangel Clemente Herrera Ravelo,La Liga_2019/2020,2,0,0,1,0.022538664,28,18,6,1,0,92,0.6428571428571429
Yangel Clemente Herrera Ravelo,La Liga_2020/2021,2,0,0,1,0.06897262,47,37,6,2,0,88,0.7872340425531915
Yankuba Minteh,African Cup of Nations_2023,3,0,0,2,0.06946952,55,33,3,0,5,99,0.6
Yann Bodiger,La Liga_2020/2021,1,0,0,0,0.0,11,9,1,4,0,90,0.8181818181818182
Yann Bodiger,Ligue 1_2015/2016,22,1,0,10,0.777628768,696,523,37,26,15,94,0.7514367816091954
Yann Gérard M''Vila,Premier League_2015/2016,37,1,3,30,0.991418875,1799,1404,109,65,28,95,0.7804335742078933
Yann Jouffre,Ligue 1_2015/2016,27,2,5,38,2.2189601120000004,1329,1061,35,15,25,95,0.7983446200150489
Yann Kermorgant,Premier League_2015/2016,7,0,0,2,0.14714601500000002,62,40,0,1,2,95,0.6451612903225806
Yann Sommer,1. Bundesliga_2015/2016,32,0,0,0,0.0,1375,961,0,0,0,94,0.6989090909090909
Yann Sommer,FIFA World Cup_2018,4,0,0,0,0.0,123,90,0,0,0,96,0.7317073170731707
Yann Sommer,FIFA World Cup_2022,3,0,0,0,0.0,117,107,0,0,0,94,0.9145299145299145
Yann Sommer,UEFA Euro_2020,5,0,0,0,0.0,178,138,0,0,0,128,0.7752808988764045
Yann Sommer,UEFA Euro_2024,5,0,0,0,0.0,168,139,0,0,0,127,0.8273809523809523
Yanni Regäsel,1. Bundesliga_2015/2016,16,0,0,4,0.07991426870000001,676,503,21,7,5,93,0.7440828402366864
Yannick Bolasie Yala,Premier League_2015/2016,26,5,3,58,4.331837639200001,653,402,26,10,73,96,0.6156202143950995
Yannick Cahuzac,Ligue 1_2015/2016,30,2,0,11,1.3782181260000002,1167,933,76,42,14,95,0.7994858611825193
Yannick Cahuzac,Ligue 1_2021/2022,1,0,0,0,0.0,2,1,0,0,0,92,0.5
Yannick Ferreira Carrasco,Champions League_2015/2016,1,1,0,2,0.60773103,33,25,1,0,10,119,0.7575757575757576
Yannick Ferreira Carrasco,FIFA World Cup_2018,4,0,0,6,0.30458239200000004,95,75,4,1,7,96,0.7894736842105263
Yannick Ferreira Carrasco,FIFA World Cup_2022,2,0,0,4,0.202310031,46,39,5,1,1,71,0.8478260869565217
Yannick Ferreira Carrasco,La Liga_2015/2016,29,4,1,54,4.201957231,812,617,21,25,67,94,0.7598522167487685
Yannick Ferreira Carrasco,La Liga_2016/2017,2,0,0,4,0.319338974,50,42,2,1,4,72,0.84
Yannick Ferreira Carrasco,La Liga_2017/2018,1,0,1,1,0.012737103,16,12,0,1,3,72,0.75
Yannick Ferreira Carrasco,La Liga_2019/2020,1,0,0,1,0.046322465,30,24,2,0,2,84,0.8
Yannick Ferreira Carrasco,La Liga_2020/2021,2,1,0,6,0.35370999399999997,72,52,4,5,10,92,0.7222222222222222
Yannick Ferreira Carrasco,UEFA Euro_2020,3,0,0,1,0.077179946,48,37,1,1,5,93,0.7708333333333334
Yannick Ferreira Carrasco,UEFA Euro_2024,4,0,0,6,0.455886174,95,83,6,2,2,93,0.8736842105263158
Yannick Gerhardt,1. Bundesliga_2015/2016,29,2,4,25,1.918404534,795,616,54,25,22,93,0.7748427672955975
Yannick Gerhardt,1. Bundesliga_2023/2024,2,0,0,2,0.07783462,56,43,2,2,0,86,0.7678571428571429
Yannik Keitel,1. Bundesliga_2023/2024,1,1,0,2,0.23141392,9,5,0,0,0,92,0.5555555555555556
Yannis Salibur,La Liga_2019/2020,1,0,0,0,0.0,7,7,0,0,0,94,1.0
Yannis Salibur,Ligue 1_2015/2016,30,7,5,78,3.2388991215999994,728,447,42,14,60,94,0.614010989010989
Yao Wei,Women's World Cup_2019,4,0,0,1,0.01658484,50,40,4,2,1,94,0.8
Yao Wei,Women's World Cup_2023,3,0,0,1,0.024917025,108,77,1,2,0,101,0.7129629629629629
Yaroslav Dumanskiy,FIFA U20 World Cup_1979,1,0,0,3,0.07155927799999999,46,28,3,2,0,65,0.6086956521739131
Yaser Esneider Asprilla Martínez,Copa America_2024,1,0,0,2,0.218214042,12,11,1,0,0,89,0.9166666666666666
Yasha Gu,Women's World Cup_2019,4,0,0,2,0.129904586,99,58,4,2,5,92,0.5858585858585859
Yasha Gu,Women's World Cup_2023,2,0,0,0,0.0,11,4,1,0,0,101,0.36363636363636365
Yasir Gharsan Al Shahrani,FIFA World Cup_2018,3,0,0,5,0.168128045,213,169,5,2,2,92,0.7934272300469484
Yasir Gharsan Al Shahrani,FIFA World Cup_2022,1,0,0,0,0.0,26,12,4,8,0,98,0.46153846153846156
Yasmin Katie Mrabet,Women's World Cup_2023,1,0,0,0,0.0,19,10,1,0,0,81,0.5263157894736842
Yasser Abdullah Al Mosailem,FIFA World Cup_2018,1,0,0,0,0.0,13,12,0,0,0,91,0.9230769230769231
Yasser Larouci,Ligue 1_2021/2022,1,0,0,0,0.0,36,28,0,1,2,76,0.7777777777777778
Yasser Larouci,Ligue 1_2022/2023,1,0,0,0,0.0,7,7,0,0,2,92,1.0
Yassin Cheikh El Welly,African Cup of Nations_2023,1,0,0,0,0.0,12,7,1,0,1,100,0.5833333333333334
Yassine Benzia,Ligue 1_2015/2016,25,5,0,37,3.5133622636,434,304,22,9,31,93,0.7004608294930875
Yassine Bounou,African Cup of Nations_2023,4,0,0,0,0.0,115,89,0,0,0,101,0.7739130434782608
Yassine Bounou,FIFA World Cup_2022,6,0,0,0,0.0,210,156,0,0,0,124,0.7428571428571429
Yassine Bounou,La Liga_2017/2018,1,0,0,0,0.0,22,11,0,0,0,91,0.5
Yassine Bounou,La Liga_2018/2019,2,0,0,0,0.0,54,38,0,0,0,92,0.7037037037037037
Yassine Bounou,La Liga_2020/2021,2,0,0,0,0.0,77,63,0,0,1,93,0.8181818181818182
