p_id2,start_year,age,bmi,season_days_injured,season_days_injured_prev_season,cumulative_days_injured,injury_days_per_game,injury_trend,severe_season_injury,injury_risk_score
lukeshaw,2020,25,22.39541341933172,89,84.0,1206.0,2.696969696969697,5.0,1,0.30417401162776375
lyndengooch,2016,21,23.054562464499316,62,0.0,0.0,5.166666666666667,62.0,1,0.31170490783622445
lysmousset,2018,22,23.68501873426016,4,0.0,0.0,0.16666666666666666,4.0,0,0.24932816510888228
lysmousset,2019,23,23.68501873426016,14,4.0,134.0,0.45161290322580644,10.0,0,0.2586461723558062
lysmousset,2020,24,23.68501873426016,116,14.0,268.0,9.666666666666666,102.0,1,0.36421794639750815
maartenstekelenburg,2016,34,23.70584142853462,30,0.0,0.0,1.5,30.0,0,0.27729015322803563
maartenstekelenburg,2017,35,23.70584142853462,208,30.0,248.0,208.0,178.0,1,0.45563600953749417
mamadousakho,2016,26,23.735308416025617,187,0.0,0.0,20.77777777777778,187.0,1,0.4461375430244619
mamadousakho,2017,27,23.735308416025617,50,187.0,805.0,2.5,-137.0,0,0.21571956153883634
mamadousakho,2018,28,23.735308416025617,191,50.0,1610.0,6.821428571428571,141.0,1,0.42875003266081
mamadousakho,2019,29,23.735308416025617,131,191.0,2415.0,8.733333333333333,-60.0,1,0.3017555585133352
mamadousakho,2020,30,23.735308416025617,246,131.0,3220.0,49.2,115.0,1,0.4526781521783432
manologabbiadini,2016,25,23.01598497278917,32,0.0,0.0,2.6666666666666665,32.0,0,0.2794410753910474
manologabbiadini,2018,27,23.01598497278917,9,32.0,155.0,0.6923076923076923,-23.0,0,0.2407221784630712
manuellanzini,2016,23,21.73091458805745,55,0.0,0.0,1.5277777777777777,55.0,0,0.3041766802656831
manuellanzini,2017,24,21.73091458805745,90,55.0,492.0,3.2142857142857144,35.0,1,0.3175295948735014
manuellanzini,2018,25,21.73091458805745,283,90.0,984.0,25.727272727272727,193.0,1,0.5097675360384676
manuellanzini,2019,26,21.73091458805745,55,283.0,1476.0,2.2,-228.0,0,0.1787936610508137
manuellanzini,2020,27,21.73091458805745,9,55.0,1968.0,0.5,-46.0,0,0.2314905268903895
marcalbrighton,2018,29,23.44599832242973,70,0.0,0.0,2.5,70.0,1,0.32030859648827165
marcalbrighton,2019,30,23.44599832242973,12,70.0,82.0,0.5714285714285714,-58.0,0,0.22691840679003342
marcosrojo,2016,26,23.491195974029186,208,0.0,0.0,9.454545454545455,208.0,1,0.46872222573608574
marcosrojo,2017,27,23.491195974029186,6,208.0,891.0,0.6,-202.0,0,0.15898903237110065
marcosrojo,2018,28,23.491195974029186,223,6.0,1782.0,37.166666666666664,217.0,1,0.4828816595266746
marcosrojo,2019,29,23.491195974029186,283,223.0,2673.0,70.75,60.0,1,0.45088629046058804
marcpugh,2016,29,22.22222222222222,58,0.0,0.0,2.6363636363636362,58.0,0,0.3074030635102008
marcpugh,2017,30,22.22222222222222,130,58.0,188.0,6.190476190476191,72.0,1,0.3592025421793108
marcusbettinelli,2018,26,21.787650122223404,151,0.0,0.0,18.875,151.0,1,0.4074209440902495
marcusrashford,2018,21,20.393005662535156,8,0.0,0.0,0.23529411764705882,8.0,0,0.2536300094349059
marcusrashford,2019,22,20.393005662535156,149,8.0,169.0,4.65625,141.0,1,0.40204152993550135
marcusrashford,2020,23,20.393005662535156,12,149.0,338.0,0.3157894736842105,-137.0,0,0.19223488853784015
marcwilson,2016,29,22.634676324128566,52,0.0,0.0,10.4,52.0,0,0.30095029702116544
mariolemina,2017,24,24.60938559553645,24,0.0,0.0,0.9230769230769231,24.0,0,0.27083738673900026
mariolemina,2018,25,24.60938559553645,127,24.0,320.0,5.7727272727272725,103.0,1,0.3712126375642014
mariolemina,2020,27,24.60938559553645,54,127.0,640.0,1.8620689655172413,-73.0,0,0.24726463113863043
mariovrancic,2019,30,22.305470559638533,79,0.0,0.0,3.761904761904762,79.0,1,0.32998774622182475
marknoble,2016,29,23.719609250647608,49,0.0,0.0,1.5806451612903225,49.0,0,0.29772391377664775
marknoble,2017,30,23.719609250647608,15,49.0,152.0,0.5,-34.0,0,0.23955705056607185
marknoble,2018,31,23.719609250647608,11,15.0,304.0,0.34375,-4.0,0,0.2508470488694186
marknoble,2019,32,23.719609250647608,37,11.0,456.0,1.088235294117647,26.0,0,0.2809576160991186
marknoble,2020,33,23.719609250647608,40,37.0,608.0,1.8181818181818181,3.0,0,0.2728893149353593
markoarnautovic,2017,28,22.51519097222222,13,0.0,0.0,0.40625,13.0,0,0.2590073148424354
markoarnautovic,2018,29,22.51519097222222,77,13.0,111.0,2.6551724137931036,64.0,1,0.322366696117463
markogrujic,2016,20,22.916038485787123,88,0.0,0.0,14.666666666666666,88.0,1,0.3396668959553778
markushenriksen,2016,24,22.78208317843423,81,0.0,0.0,5.0625,81.0,1,0.3321386683848365
markussuttner,2018,31,22.83532557244364,7,0.0,0.0,7.0,7.0,0,0.25255454835339997
marouanefellaini,2017,30,22.58475927303645,152,0.0,0.0,8.941176470588236,152.0,1,0.40849640517175534
marouanefellaini,2018,31,22.58475927303645,44,152.0,196.0,2.933333333333333,-108.0,0,0.22494922753031282
martenderoon,2016,25,22.205989773557334,17,0.0,0.0,0.5,17.0,0,0.26330915916845893
martincranie,2017,31,23.291229956104985,57,0.0,0.0,14.25,57.0,0,0.30632760242869495
martinkelly,2018,28,21.106877552698663,24,0.0,0.0,1.7142857142857142,24.0,0,0.27083738673900026
martinkelly,2019,29,21.106877552698663,66,24.0,142.0,3.3,42.0,1,0.3056081214720698
martinkelly,2020,30,21.106877552698663,52,66.0,284.0,26.0,-14.0,0,0.2720870775295147
martinolsson,2017,29,25.5649539199596,25,0.0,0.0,0.6756756756756757,25.0,0,0.2719128478205062
masongreenwood,2018,17,19.937381852551983,14,0.0,0.0,3.5,14.0,0,0.26008277592394125
masongreenwood,2019,18,19.937381852551983,15,14.0,92.0,0.46875,1.0,0,0.2552393463579478
masongreenwood,2020,19,19.937381852551983,63,15.0,184.0,1.96875,48.0,1,0.306768001814222
masonholgate,2017,21,20.603780345785182,54,0.0,0.0,3.375,54.0,0,0.30310121918417726
masonholgate,2018,22,20.603780345785182,17,54.0,128.0,2.8333333333333335,-37.0,0,0.239466992892542
masonholgate,2019,23,20.603780345785182,8,17.0,256.0,0.2857142857142857,-9.0,0,0.24672357622350397
masonholgate,2020,24,20.603780345785182,49,8.0,384.0,1.6896551724137931,41.0,0,0.2952061676788587
masonmount,2019,20,20.54986014499569,4,0.0,0.0,0.10526315789473684,4.0,0,0.24932816510888228
massadiohaidara,2017,25,23.440646287187505,51,0.0,0.0,25.5,51.0,0,0.2998748359396595
matejvydra,2019,27,22.53471918944886,29,0.0,0.0,1.45,29.0,0,0.27621469214652977
matejvydra,2020,28,22.53471918944886,32,29.0,61.0,1.103448275862069,3.0,0,0.26679862563452783
mateokovacic,2018,24,24.6115684912195,31,0.0,0.0,0.9393939393939394,31.0,0,0.27836561430954154
mateokovacic,2019,25,24.6115684912195,116,31.0,281.0,3.625,85.0,1,0.35624564973133427
mateokovacic,2020,26,24.6115684912195,33,116.0,562.0,1.1785714285714286,-83.0,0,0.22925034912625322
mateuszklich,2020,30,23.52616015770687,2,0.0,0.0,0.05555555555555555,2.0,0,0.24717724294587046
mathieudebuchy,2016,31,24.39631166288149,61,0.0,0.0,30.5,61.0,1,0.31062944675471854
mathieudebuchy,2017,32,24.39631166288149,181,61.0,444.0,181.0,120.0,1,0.41270782215216173
mathieuflamini,2016,32,21.146319909102385,46,0.0,0.0,4.181818181818182,46.0,0,0.29449753053213
mattdoherty,2018,26,26.47317385049817,21,0.0,0.0,0.5384615384615384,21.0,0,0.2676110034944825
mattdoherty,2019,27,26.47317385049817,18,21.0,78.0,0.4864864864864865,-3.0,0,0.25532828500348637
mattdoherty,2020,28,26.47317385049817,39,18.0,156.0,2.1666666666666665,21.0,0,0.27961124328369075
matteodarmian,2018,29,21.132713440405748,99,0.0,0.0,14.142857142857142,99.0,1,0.35149696785194273
matthewconnolly,2018,31,23.766410140334997,82,0.0,0.0,82.0,82.0,1,0.33321412946634243
matthewlowton,2017,28,23.98515790228953,18,0.0,0.0,0.6666666666666666,18.0,0,0.2643846202499649
matthewlowton,2018,29,23.98515790228953,27,18.0,277.0,1.2272727272727273,9.0,0,0.2663550093777119
matthewlowton,2019,30,23.98515790228953,208,27.0,554.0,11.555555555555555,181.0,1,0.4573376835801207
matthewlowton,2020,31,23.98515790228953,24,208.0,831.0,0.6857142857142857,-184.0,0,0.1790608392187888
matthewpennington,2016,22,22.4981738495252,161,0.0,0.0,40.25,161.0,1,0.41817555490530844
mattphillips,2016,25,22.39541341933172,118,0.0,0.0,4.214285714285714,118.0,1,0.37193072840055474
mattphillips,2017,26,22.39541341933172,36,118.0,175.0,1.1612903225806452,-82.0,0,0.2312225333787574
mattphillips,2020,29,22.39541341933172,21,36.0,350.0,0.6176470588235294,-15.0,0,0.2521919876100135
mattritchie,2017,28,24.644682489673038,75,0.0,0.0,2.0833333333333335,75.0,1,0.3256859018958011
mattritchie,2018,29,24.644682489673038,17,75.0,306.0,0.4594594594594595,-58.0,0,0.230058319688382
mattritchie,2019,30,24.644682489673038,155,17.0,612.0,8.157894736842104,138.0,1,0.40481957772290444
mattritchie,2020,31,24.644682489673038,59,155.0,918.0,3.1052631578947367,-96.0,0,0.24045210805589995
matttargett,2016,21,20.902385858042937,200,0.0,0.0,33.333333333333336,200.0,1,0.4601185370840386
matttargett,2017,22,20.902385858042937,27,200.0,302.0,9.0,-173.0,0,0.18515780412019472
matttargett,2018,23,20.902385858042937,13,27.0,604.0,0.7647058823529411,-14.0,0,0.24762298547882686
matttargett,2019,24,20.902385858042937,61,13.0,906.0,2.103448275862069,48.0,1,0.3058759442682275
matttargett,2020,25,20.902385858042937,1,61.0,1208.0,0.02564102564102564,-60.0,0,0.220196361649422
mattyjames,2017,26,25.20576131687243,412,0.0,0.0,29.428571428571427,412.0,1,0.6881162863632891
maxaarons,2019,19,22.365594437220867,16,0.0,0.0,0.43243243243243246,16.0,0,0.26223369808695307
maximelemarchand,2018,29,22.595568541514485,14,0.0,0.0,0.5185185185185185,14.0,0,0.26008277592394125
maxlowe,2020,23,24.163265306122447,11,0.0,0.0,1.2222222222222223,11.0,0,0.25685639267942356
maxmeyer,2018,23,22.72043837081092,26,0.0,0.0,0.8666666666666667,26.0,0,0.27298830890201203
maxmeyer,2019,24,22.72043837081092,11,26.0,67.0,0.6111111111111112,-15.0,0,0.24555877945556498
mayayoshida,2017,29,21.88255274675028,37,0.0,0.0,1.48,37.0,0,0.2848183807985769
mayayoshida,2018,30,21.88255274675028,45,37.0,82.0,2.5,8.0,0,0.27719621235043423
mbayediagne,2020,29,23.573915188728375,6,0.0,0.0,0.35294117647058826,6.0,0,0.25147908727189405
meritanshabani,2020,21,21.426832237643044,404,0.0,0.0,404.0,404.0,1,0.6795125977112421
michaelcarrick,2017,36,20.937075599818925,122,0.0,0.0,40.666666666666664,122.0,1,0.3762325727265784
michaeldawson,2016,33,21.50294250792214,148,0.0,0.0,6.434782608695652,148.0,1,0.40419456084573174
michaelhefele,2017,27,24.68532986111111,215,0.0,0.0,71.66666666666667,215.0,1,0.4762504533066271
michaelkeane,2017,24,22.71468144044321,8,0.0,0.0,0.25806451612903225,8.0,0,0.2536300094349059
michaelkeane,2018,25,22.71468144044321,28,8.0,39.0,0.8235294117647058,20.0,0,0.2719038856448269
michaelkeane,2019,26,22.71468144044321,3,28.0,78.0,0.09375,-25.0,0,0.23640470777945302
michaelobafemi,2018,18,24.85907356185008,176,0.0,0.0,25.142857142857142,176.0,1,0.43430747112789697
michaelobafemi,2019,19,24.85907356185008,27,176.0,507.0,1.2272727272727273,-149.0,0,0.19591289237763157
michaelobafemi,2020,20,24.85907356185008,304,27.0,1014.0,60.8,277.0,1,0.5605831150817993
michaelverrips,2019,23,23.23033092263861,11,0.0,0.0,11.0,11.0,0,0.25685639267942356
michailantonio,2016,26,25.336696545200663,152,0.0,0.0,5.066666666666666,152.0,1,0.40849640517175534
michailantonio,2017,27,25.336696545200663,212,152.0,578.0,9.636363636363637,60.0,1,0.4056278898058274
michailantonio,2018,28,25.336696545200663,5,212.0,1156.0,0.14705882352941177,-207.0,0,0.15647878677504853
michailantonio,2019,29,25.336696545200663,112,5.0,1734.0,4.48,107.0,1,0.3643110216274847
michailantonio,2020,30,25.336696545200663,97,112.0,2312.0,3.5925925925925926,-15.0,1,0.3005893333996813
michelvorm,2017,34,25.317583470068083,14,0.0,0.0,7.0,14.0,0,0.26008277592394125
michelvorm,2018,35,25.317583470068083,30,14.0,44.0,10.0,16.0,0,0.2713671509013717
michybatshuayi,2017,24,24.299975651327003,56,0.0,0.0,4.3076923076923075,56.0,0,0.30525214134718903
mohamedelneny,2016,24,22.201589408716423,7,0.0,0.0,0.4666666666666667,7.0,0,0.25255454835339997
mohamedelneny,2017,25,22.201589408716423,20,7.0,64.0,1.4285714285714286,13.0,0,0.2637517527673864
mohamedelneny,2018,26,22.201589408716423,25,20.0,128.0,2.7777777777777777,5.0,0,0.2636566158255608
mohamedelneny,2020,28,22.201589408716423,12,25.0,192.0,0.5,-13.0,0,0.24778804968831547
mohamedelyounoussi,2018,24,22.093170054286077,29,0.0,0.0,1.7058823529411764,29.0,0,0.27621469214652977
mohamedsalah,2017,25,23.12925170068027,18,0.0,0.0,0.4864864864864865,18.0,0,0.2643846202499649
mohamedsalah,2018,26,23.12925170068027,11,18.0,70.0,0.28205128205128205,-7.0,0,0.24914387248223924
mohamedsalah,2019,27,23.12925170068027,27,11.0,140.0,0.7714285714285715,16.0,0,0.26984144918816905
mohammedsalisu,2020,21,23.328947491204985,108,0.0,0.0,8.307692307692308,108.0,1,0.3611761175854958
moisekean,2019,19,23.3214587610192,8,0.0,0.0,0.26666666666666666,8.0,0,0.2536300094349059
moisekean,2020,20,23.3214587610192,35,8.0,189.0,11.666666666666666,27.0,0,0.2794391886172202
morgansanson,2020,26,22.42798353909465,34,0.0,0.0,3.4,34.0,0,0.2815919975540593
morganschneiderlin,2016,27,22.233128349379623,4,0.0,0.0,0.2222222222222222,4.0,0,0.24932816510888228
morganschneiderlin,2017,28,22.233128349379623,8,4.0,304.0,0.25806451612903225,4.0,0,0.25219488595892914
morganschneiderlin,2018,29,22.233128349379623,58,8.0,608.0,3.8666666666666667,50.0,0,0.3045328165582474
morganschneiderlin,2019,30,22.233128349379623,213,58.0,912.0,13.3125,155.0,1,0.4491811566534887
moritzleitner,2019,27,22.000711997152013,19,0.0,0.0,1.9,19.0,0,0.26546008133147075
moussadjenepo,2019,21,20.747550193111813,99,0.0,0.0,5.2105263157894735,99.0,1,0.35149696785194273
moussadjenepo,2020,22,20.747550193111813,49,99.0,148.0,1.75,-50.0,0,0.2537172252384955
moussasissoko,2018,29,25.260468796171843,68,0.0,0.0,2.2666666666666666,68.0,1,0.3181576743252598
moussasissoko,2019,30,25.260468796171843,78,68.0,146.0,2.6,10.0,1,0.298796936170894
muhamedbesic,2016,24,24.7599429897111,227,0.0,0.0,227.0,227.0,1,0.48915598628469775
nabilbentaleb,2019,25,21.82885794084284,79,0.0,0.0,6.076923076923077,79.0,1,0.32998774622182475
nacerchadli,2017,28,23.7089431458597,164,0.0,0.0,27.333333333333332,164.0,1,0.4214019381498262
nahkiwells,2017,27,24.47046889430574,220,0.0,0.0,22.0,220.0,1,0.4816277587141566
nampalysmendy,2016,24,24.78172713223641,266,0.0,0.0,53.2,266.0,1,0.5310989684634279
nampalysmendy,2018,26,24.78172713223641,38,266.0,354.0,1.2258064516129032,-228.0,0,0.16741286957823784
nampalysmendy,2019,27,24.78172713223641,44,38.0,708.0,5.5,6.0,0,0.276033428987722
nampalysmendy,2020,28,24.78172713223641,6,44.0,1062.0,0.25,-38.0,0,0.2328347323912899
nathandyer,2016,29,22.23098712754133,291,0.0,0.0,32.333333333333336,291.0,1,0.5579854955010753
nathanielchalobah,2016,22,22.439737034331625,24,0.0,0.0,2.1818181818181817,24.0,0,0.27083738673900026
nathanielchalobah,2017,23,22.439737034331625,340,24.0,419.0,48.57142857142857,316.0,1,0.6002861111664333
nathanielchalobah,2018,24,22.439737034331625,36,340.0,838.0,3.6,-304.0,0,0.13245968717082612
nathanielchalobah,2019,25,22.439737034331625,19,36.0,1257.0,0.8260869565217391,-17.0,0,0.25040106556876557
nathanielclyne,2017,26,21.877551020408163,257,0.0,0.0,64.25,257.0,1,0.5214198187298748
nathanielclyne,2018,27,21.877551020408163,30,257.0,630.0,1.5789473684210527,-227.0,0,0.1628426016792084
nathanielclyne,2020,29,21.877551020408163,1,30.0,1260.0,0.07142857142857142,-29.0,0,0.2333743561493958
nathanielphillips,2019,22,20.97666346189865,11,0.0,0.0,11.0,11.0,0,0.25685639267942356
nathanredmond,2019,25,23.722810651876102,132,0.0,0.0,4.0,132.0,1,0.38698718354163736
nathanredmond,2020,26,23.722810651876102,80,132.0,212.0,2.6666666666666665,-52.0,1,0.27262813883715714
nathantella,2019,20,23.938989774631512,32,0.0,0.0,16.0,32.0,0,0.2794410753910474
nathantella,2020,21,23.938989774631512,31,32.0,63.0,1.631578947368421,-1.0,0,0.26437901889016535
nealmaupay,2019,23,23.59700420642249,5,0.0,0.0,0.13157894736842105,5.0,0,0.25040362619038814
nealmaupay,2020,24,23.59700420642249,7,5.0,55.0,0.20588235294117646,2.0,0,0.2506660899067081
necowilliams,2019,18,21.777553339224845,7,0.0,0.0,1.0,7.0,0,0.25255454835339997
necowilliams,2020,19,21.777553339224845,2,7.0,25.0,0.2857142857142857,-5.0,0,0.24438518052273014
neeskenskebano,2018,26,22.49134948096886,66,0.0,0.0,8.25,66.0,1,0.316006752162248
neeskenskebano,2020,28,22.49134948096886,21,66.0,144.0,3.5,-45.0,0,0.23839183845591363
neiltaylor,2016,27,24.39676733796932,35,0.0,0.0,2.9166666666666665,35.0,0,0.28266745863556514
neiltaylor,2019,30,24.39676733796932,24,35.0,59.0,1.6,-11.0,0,0.25550609154375503
nemanjamatic,2018,30,22.40762390618911,100,0.0,0.0,3.4482758620689653,100.0,1,0.3525724289334486
nemanjamatic,2019,31,22.40762390618911,52,100.0,152.0,2.3636363636363638,-48.0,0,0.25649556259978973
nickpope,2020,28,19.78342357351104,56,0.0,0.0,1.696969696969697,56.0,0,0.30525214134718903
nordinamrabat,2016,29,25.50156087139817,31,0.0,0.0,1.0333333333333334,31.0,0,0.27836561430954154
nordinamrabat,2017,30,25.50156087139817,24,31.0,84.0,6.0,-7.0,0,0.25730028396894705
odionighalo,2019,30,22.609885868699774,55,0.0,0.0,5.0,55.0,0,0.3041766802656831
olaaina,2020,24,22.98213629640181,22,0.0,0.0,0.6875,22.0,0,0.26868646457598844
oleksandrzinchenko,2018,22,20.571428571428573,108,0.0,0.0,7.2,108.0,1,0.3611761175854958
oleksandrzinchenko,2019,23,20.571428571428573,105,108.0,336.0,5.25,-3.0,1,0.3099114089406567
oleksandrzinchenko,2020,24,20.571428571428573,43,105.0,672.0,2.0476190476190474,-62.0,0,0.24493457150661746
oliverburke,2017,20,22.43359366186516,12,0.0,0.0,0.75,12.0,0,0.2579318537609294
oliverburke,2020,23,22.43359366186516,9,12.0,75.0,0.34615384615384615,-3.0,0,0.2496819352014829
olivermcburnie,2016,20,21.07460631311348,11,0.0,0.0,1.8333333333333333,11.0,0,0.25685639267942356
olivermcburnie,2020,24,21.07460631311348,160,11.0,171.0,6.666666666666667,149.0,1,0.41252730000050036
oliverskipp,2019,19,22.59814049586777,25,0.0,0.0,3.125,25.0,0,0.2719128478205062
oliviergiroud,2016,30,24.104238441229217,38,0.0,0.0,1.2666666666666666,38.0,0,0.2858938418800828
oliviergiroud,2017,31,24.104238441229217,49,38.0,177.0,1.6333333333333333,11.0,0,0.28105225304124354
oliviergiroud,2018,32,24.104238441229217,20,49.0,354.0,0.7142857142857143,-29.0,0,0.24529115810910965
oliviergiroud,2019,33,24.104238441229217,70,20.0,531.0,3.6842105263157894,50.0,1,0.31241583997437344
omarelabdellaoui,2016,25,23.058782426412783,42,0.0,0.0,4.666666666666667,42.0,0,0.2901956862061064
oskarbuur,2020,22,21.480460059523693,205,0.0,0.0,102.5,205.0,1,0.4654958424915681
ovieejaria,2016,19,22.138923596649548,79,0.0,0.0,26.333333333333332,79.0,1,0.32998774622182475
ozankabak,2020,20,23.22041083747639,27,0.0,0.0,2.7,27.0,0,0.27406376998351795
patrickcutrone,2020,22,23.365881334169423,4,0.0,0.0,1.3333333333333333,4.0,0,0.24932816510888228
patrickvanaanholt,2016,26,21.71181259429156,38,0.0,0.0,1.1515151515151516,38.0,0,0.2858938418800828
patrickvanaanholt,2017,27,21.71181259429156,28,38.0,208.0,0.9655172413793104,-10.0,0,0.2584678690527486
patrickvanaanholt,2019,29,21.71181259429156,50,28.0,416.0,1.6666666666666667,22.0,0,0.28696587246372113
patrickvanaanholt,2020,30,21.71181259429156,92,50.0,624.0,4.0,42.0,1,0.32263361641806626
pauldummett,2017,26,23.739138224491622,116,0.0,0.0,5.523809523809524,116.0,1,0.369779806237543
pauldummett,2018,27,23.739138224491622,96,116.0,573.0,3.5555555555555554,-20.0,1,0.2966478281532826
pauldummett,2019,28,23.739138224491622,300,96.0,1146.0,17.647058823529413,204.0,1,0.5253619269450114
pauldummett,2020,29,23.739138224491622,61,300.0,1719.0,3.8125,-239.0,1,0.17762888604957808
paulpogba,2016,23,22.963008888980735,18,0.0,0.0,0.5806451612903226,18.0,0,0.2643846202499649
paulpogba,2017,24,22.963008888980735,63,18.0,457.0,2.25,45.0,1,0.305072115110838
paulpogba,2018,25,22.963008888980735,29,63.0,914.0,0.8055555555555556,-34.0,0,0.24869924736580368
paulpogba,2019,26,22.963008888980735,288,29.0,1371.0,16.941176470588236,259.0,1,0.5428370704349004
paulpogba,2020,27,22.963008888980735,59,288.0,1828.0,2.185185185185185,-229.0,0,0.181212499055775
percytau,2020,26,22.55764671688635,19,0.0,0.0,4.75,19.0,0,0.26546008133147075
permertesacker,2016,32,22.95684113865932,380,0.0,0.0,190.0,380.0,1,0.6537015317551005
petrcech,2016,34,23.427738442315704,30,0.0,0.0,0.8333333333333334,30.0,0,0.27729015322803563
petrcech,2018,36,23.427738442315704,28,30.0,58.0,3.5,-2.0,0,0.2620483785220608
philbardsley,2016,31,23.61111111111111,38,0.0,0.0,2.375,38.0,0,0.2858938418800828
philbardsley,2018,33,23.61111111111111,77,38.0,169.0,3.85,39.0,1,0.3111650685482529
philbardsley,2019,34,23.61111111111111,20,77.0,338.0,0.9090909090909091,-57.0,0,0.23274392260789573
philbardsley,2020,35,23.61111111111111,34,20.0,507.0,6.8,14.0,0,0.2736989567146934
philfoden,2017,17,22.015634540466625,50,0.0,0.0,8.333333333333334,50.0,0,0.2987993748581536
philipbilling,2017,21,20.76837846891185,91,0.0,0.0,5.352941176470588,91.0,1,0.3428932791998955
philipbilling,2018,22,20.76837846891185,89,91.0,215.0,3.1785714285714284,-2.0,1,0.3003212850614575
philipbilling,2019,23,20.76837846891185,25,89.0,430.0,0.7142857142857143,-64.0,0,0.23274482077800734
philippwollscheid,2016,27,23.381868423849507,29,0.0,0.0,9.666666666666666,29.0,0,0.27621469214652977
philjagielka,2016,34,26.148977951425987,7,0.0,0.0,0.25,7.0,0,0.25255454835339997
philjagielka,2017,35,26.148977951425987,23,7.0,188.0,0.8846153846153846,16.0,0,0.2669817544401799
philjagielka,2018,36,26.148977951425987,157,23.0,376.0,19.625,134.0,1,0.4042803890890089
philjagielka,2019,37,26.148977951425987,1,157.0,564.0,0.14285714285714285,-156.0,0,0.1771769606209223
philjones,2016,24,20.74506939371804,104,0.0,0.0,5.473684210526316,104.0,1,0.35687427325947224
philjones,2017,25,20.74506939371804,71,104.0,683.0,2.9583333333333335,-33.0,1,0.2751387069611829
philjones,2018,26,20.74506939371804,31,71.0,1366.0,1.631578947368421,-40.0,0,0.24726581649498086
philjones,2019,27,20.74506939371804,477,31.0,2049.0,159.0,446.0,1,0.7452037731283714
rachidghezzal,2018,26,20.37797367467697,15,0.0,0.0,0.75,15.0,0,0.26115823700544716
ragnarklavan,2016,31,23.973614725423467,39,0.0,0.0,1.8571428571428572,39.0,0,0.28696930296158873
raheemsterling,2016,22,23.87543252595156,11,0.0,0.0,0.3235294117647059,11.0,0,0.25685639267942356
raheemsterling,2017,23,23.87543252595156,35,11.0,90.0,1.0294117647058822,24.0,0,0.2780928096212841
raheemsterling,2018,24,23.87543252595156,12,35.0,180.0,0.34285714285714286,-23.0,0,0.24295714154087708
raheemsterling,2019,25,23.87543252595156,22,12.0,270.0,0.6470588235294118,10.0,0,0.2643728019963219
raheemsterling,2020,26,23.87543252595156,10,22.0,360.0,0.3125,-12.0,0,0.24734072878793087
rajivvanlaparra,2018,27,21.97735111870822,53,0.0,0.0,8.833333333333334,53.0,0,0.3020257581026713
ramadansobhi,2018,21,22.29587824857913,63,0.0,0.0,12.6,63.0,1,0.3127803689177303
ramirofunesmori,2016,25,22.835009827725745,110,0.0,0.0,4.583333333333333,110.0,1,0.3633270397485076
ramirofunesmori,2017,26,22.835009827725745,202,110.0,404.0,40.4,92.0,1,0.4133350948853784
reecejames,2019,26,24.90817789272527,140,0.0,0.0,5.833333333333333,140.0,1,0.3955908721936846
reecejames,2019,26,24.90817789272527,140,140.0,179.0,5.833333333333333,0.0,1,0.33357062489891565
reecejames,2019,20,25.029760996306585,140,140.0,358.0,5.833333333333333,0.0,1,0.33392712033148897
reecejames,2019,20,25.029760996306585,140,140.0,537.0,5.833333333333333,0.0,1,0.3342836157640621
reecejames,2020,27,24.90817789272527,39,140.0,716.0,1.1818181818181819,-101.0,0,0.22601854196453958
reecejames,2020,27,24.90817789272527,39,39.0,895.0,1.1818181818181819,0.0,0,0.2712755375499841
reecejames,2020,21,25.029760996306585,39,39.0,1074.0,1.1818181818181819,0.0,0,0.2716320329825574
reecejames,2020,21,25.029760996306585,39,39.0,1253.0,1.1818181818181819,0.0,0,0.27198852841513066
reeceoxford,2016,18,20.99723143554179,66,0.0,0.0,66.0,66.0,1,0.316006752162248
reeceoxford,2017,19,20.99723143554179,80,66.0,191.0,40.0,14.0,1,0.30184464746915385
reissnelson,2019,20,23.016950857602737,95,0.0,0.0,5.277777777777778,95.0,1,0.34719512352591914
reissnelson,2020,21,23.016950857602737,64,95.0,183.0,21.333333333333332,-31.0,1,0.271642034251069
rhianbrewster,2019,19,23.494932056137223,45,0.0,0.0,45.0,45.0,0,0.29342206945062416
rhianbrewster,2020,20,23.494932056137223,6,45.0,519.0,0.21428571428571427,-39.0,0,0.2316719896226979
rhyswilliams,2020,32,21.27521940070007,9,0.0,0.0,0.9,9.0,0,0.2547054705164118
rhyswilliams,2020,32,21.27521940070007,9,9.0,9.0,0.9,0.0,0,0.25099512978521643
robbiebrady,2017,25,23.301094832264035,329,0.0,0.0,20.5625,329.0,1,0.5988530165982996
robbiebrady,2018,26,23.301094832264035,48,329.0,492.0,2.823529411764706,-281.0,0,0.1499369096721654
robbiebrady,2019,27,23.301094832264035,64,48.0,984.0,3.5555555555555554,16.0,1,0.29306212811502885
robbiebrady,2020,28,23.301094832264035,51,64.0,1476.0,2.55,-13.0,0,0.2722691533850348
robertopereyra,2016,25,23.21120019785501,168,0.0,0.0,12.0,168.0,1,0.4257037824758497
robertopereyra,2017,26,23.21120019785501,57,168.0,315.0,1.7272727272727273,-111.0,0,0.23176116632500163
robertopereyra,2018,27,23.21120019785501,34,57.0,630.0,1.0,-23.0,0,0.25676450201739615
robertopereyra,2019,28,23.21120019785501,32,34.0,945.0,1.103448275862069,-2.0,0,0.2652774344600336
robertsnodgrass,2016,29,24.25230447208469,27,0.0,0.0,0.75,27.0,0,0.27406376998351795
